County Code,County Name,Constituency Code,Constituency  Name,County Assembly Code,County Assembly Ward Name,Registered Voters
47,Nairobi City,283,Embakasi North,1412,Dandora Area I,20543
47,Nairobi City,283,Embakasi North,1413,Dandora Area Ii,19761
47,Nairobi City,283,Embakasi North,1414,Dandora Area Iii,21247
47,Nairobi City,283,Embakasi North,1415,Dandora Area Iv,27293
47,Nairobi City,284,Embakasi Central,1416,Kayole North,25563
47,Nairobi City,284,Embakasi Central,1417,Kayole Central,26855
47,Nairobi City,284,Embakasi Central,1418,Kayole South,41154
47,Nairobi City,284,Embakasi Central,1419,Komarock,33127
47,Nairobi City,284,Embakasi Central,1420,Matopeni/Spring Valley,19193
47,Nairobi City,285,Embakasi East,1421,Upper Savannah,28928
47,Nairobi City,285,Embakasi East,1422,Lower Savannah,30104
47,Nairobi City,285,Embakasi East,1423,Embakasi,46291
47,Nairobi City,285,Embakasi East,1424,Utawala,25707
47,Nairobi City,285,Embakasi East,1425,Mihango,23569
47,Nairobi City,286,Embakasi West,1426,Umoja I,40554
47,Nairobi City,286,Embakasi West,1427,Umoja Ii,39562
47,Nairobi City,286,Embakasi West,1428,Mowlem,23423
47,Nairobi City,286,Embakasi West,1429,Kariobangi South,38339
47,Nairobi City,287,Makadara,1430,Maringo/Hamza,39821
47,Nairobi City,287,Makadara,1431,Viwandani,24650
47,Nairobi City,287,Makadara,1432,Harambee,36498
47,Nairobi City,287,Makadara,1433,Makongeni,28658
47,Nairobi City,288,Kamukunji,1434,Pumwani,39130
47,Nairobi City,288,Kamukunji,1435,Eastleigh North,27523
47,Nairobi City,288,Kamukunji,1436,Eastleigh South,28019
47,Nairobi City,288,Kamukunji,1437,Airbase,16352
47,Nairobi City,288,Kamukunji,1438,California,17492
47,Nairobi City,289,Starehe,1439,Nairobi Central,52186
47,Nairobi City,289,Starehe,1440,Ngara,27816
47,Nairobi City,289,Starehe,1441,Pangani,18494
47,Nairobi City,289,Starehe,1442,Ziwani/Kariokor,16790
47,Nairobi City,289,Starehe,1443,Landimawe,20436
47,Nairobi City,289,Starehe,1444,Nairobi South,33853
47,Nairobi City,290,Mathare,1445,Hospital,12512
47,Nairobi City,290,Mathare,1446,Mabatini,20976
47,Nairobi City,290,Mathare,1447,Huruma,23018
47,Nairobi City,290,Mathare,1448,Ngei,24699
47,Nairobi City,290,Mathare,1449,Mlango Kubwa,22765
47,Nairobi City,290,Mathare,1450,Kiamaiko,19193
